name,DateMonth,DateDay,DateYear,,tempmax,tempmin,temp,feelslikemax,feelslikemin,feelslike,dew,humidity,precip,precipprob,precipcover,preciptype,windgust,windspeed,winddir,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,severerisk,sunrise,sunset,moonphase,conditions,description,stations
"Tequila, Mexico",2,1,2023,,82.3,49.1,64.5,79.9,49.1,64.1,41.6,48.7,0,0,0,,19.7,14.5,217.3,1015.6,49.8,12.2,240,20.7,9,10,2023-02-01T07:32:09,2023-02-01T18:46:02,0.37,Partially cloudy,Partly cloudy throughout the day.,"MMGL,76613399999,76612099999,remote"
"Tequila, Mexico",2,2,2023,,80.1,49.4,63.2,79.4,49.4,63.1,42.8,53.1,0,0,0,,11.2,7.8,294.5,1017.8,42.6,12,246.5,21.3,9,10,2023-02-02T07:31:48,2023-02-02T18:46:38,0.4,Partially cloudy,Partly cloudy throughout the day.,"MMGL,76613399999,76612099999,remote"
"Tequila, Mexico",2,3,2023,,79.1,51.9,63.9,79.1,51.9,63.9,39.2,42.1,0,0,0,,8.1,9.2,104.5,1019,13.8,11.7,250,21.5,9,10,2023-02-03T07:31:26,2023-02-03T18:47:14,0.43,Clear,Clear conditions throughout the day.,"76613399999,76612099999,remote"
"Tequila, Mexico",2,4,2023,,80.5,47,62.2,80,47,62.1,34.4,37.5,0,0,0,,7.4,8.1,78,1021.2,10.7,10.1,251.1,21.6,9,10,2023-02-04T07:31:02,2023-02-04T18:47:50,0.47,Clear,Clear conditions throughout the day.,"76613399999,76612099999,remote"
"Tequila, Mexico",2,5,2023,,83.9,48.3,65,81.1,48.3,64.6,38.9,44.1,0,0,0,,6.5,5.8,158.1,1017.5,1.2,11.9,253.2,21.9,9,10,2023-02-05T07:30:38,2023-02-05T18:48:25,0.5,Clear,Clear conditions throughout the day.,"76613399999,76612099999,remote"
"Tequila, Mexico",2,6,2023,,83.4,46.5,65,80.7,46.5,64.7,36.9,40.7,0,0,0,,8.3,6.9,249.5,1015.8,4.5,10.2,254.9,22.1,9,10,2023-02-06T07:30:12,2023-02-06T18:48:59,0.53,Clear,Clear conditions throughout the day.,"76613399999,76612099999,remote"
"Tequila, Mexico",2,7,2023,,82.5,49.2,65,80.1,49.2,64.6,35.6,37.2,0,0,0,,11.2,9.2,285.2,1013.8,27.4,12.6,251.6,21.8,9,10,2023-02-07T07:29:45,2023-02-07T18:49:33,0.57,Partially cloudy,Partly cloudy throughout the day.,"MMGL,76613399999,76612099999,remote"
"Tequila, Mexico",2,8,2023,,81.6,48.5,65,79.6,48.5,64.7,35.7,38.5,0,0,0,,11,10.3,273,1014.6,7.8,11.8,258,22.4,9,10,2023-02-08T07:29:17,2023-02-08T18:50:07,0.6,Clear,Clear conditions throughout the day.,"MMGL,76613399999,76612099999,remote"
"Tequila, Mexico",2,9,2023,,81.8,48.5,64.2,79.6,48.5,63.9,35.1,37.3,0,0,0,,10.1,5.8,271.6,1014.3,33.7,12.9,253.5,22.1,9,10,2023-02-09T07:28:48,2023-02-09T18:50:40,0.64,Partially cloudy,Partly cloudy throughout the day.,"76612099999,remote"
"Tequila, Mexico",2,10,2023,,80.9,44.7,64.2,79.4,43.3,64,34.6,36.8,0,0,0,,5.4,11.4,236,1015.7,20,10.2,255.8,22.3,9,10,2023-02-10T07:28:17,2023-02-10T18:51:12,0.67,Clear,Partly cloudy throughout the day.,"76613399999,76612099999,remote"
"Tequila, Mexico",2,11,2023,,78,51.3,64.4,78,51.3,64.4,36.6,36.6,0,0,0,,7.4,10.3,70.7,1016,8,12.7,258.8,22.5,9,10,2023-02-11T07:27:46,2023-02-11T18:51:44,0.71,Clear,Clear conditions throughout the day.,"MMGL,76613399999,76612099999,remote"
"Tequila, Mexico",2,12,2023,,83.9,50.1,66.2,81.2,50.1,66,40.9,42.5,0,0,0,,14.1,10.7,266.3,1016.5,37.4,9.7,255.4,22.1,9,10,2023-02-12T07:27:13,2023-02-12T18:52:16,0.74,Partially cloudy,Partly cloudy throughout the day.,"MMGL,76613399999,76612099999,remote"
"Tequila, Mexico",2,13,2023,,83.6,49.4,64.7,80.8,49.4,64.4,39.3,45.1,0,0,0,,20.8,12.8,251.1,1014.7,58.6,12.1,248.8,21.6,9,10,2023-02-13T07:26:40,2023-02-13T18:52:47,0.75,Partially cloudy,Partly cloudy throughout the day.,"MMGL,76613399999,76612099999,remote"
"Tequila, Mexico",2,14,2023,,81.6,46.8,62.5,79.6,46.8,62.2,37,47,0,0,0,,17,13.2,274.3,1013.4,28.1,12.3,262.5,22.7,9,10,2023-02-14T07:26:05,2023-02-14T18:53:17,0.81,Partially cloudy,Becoming cloudy in the afternoon.,"76613399999,76612099999,remote"
"Tequila, Mexico",2,15,2023,,80.9,46.7,63.6,79.1,46.7,63.3,35.8,41.9,0,0,0,,16.8,8.1,242.5,1014.8,0.1,11.8,268.1,23.3,9,10,2023-02-15T07:25:30,2023-02-15T18:53:48,0.84,Clear,Clear conditions throughout the day.,"MMGL,76613399999,76612099999,remote"
"Tequila, Mexico",2,16,2023,,82.1,46.5,63.8,80.1,46.5,63.4,36.1,42.4,0,0,0,,13.4,10.1,291.5,1014.9,52.3,10.4,231.4,19.9,8,10,2023-02-16T07:24:53,2023-02-16T18:54:17,0.88,Partially cloudy,Partly cloudy throughout the day.,"76613399999,76612099999,remote"
"Tequila, Mexico",2,17,2023,,86.3,48.5,67.9,82.8,48.5,67.1,35.7,34.9,0,0,0,,10.1,11.4,107.1,1013.2,41.2,11.7,264.6,22.8,9,10,2023-02-17T07:24:16,2023-02-17T18:54:46,0.91,Partially cloudy,Clearing in the afternoon.,"MMGL,76613399999,76612099999,remote"
"Tequila, Mexico",2,18,2023,,83.6,53,66.5,81,53,66.2,42.3,44.8,0,0,0,,6.5,6,61.4,1016.1,0,11.6,270.3,23.4,9,10,2023-02-18T07:23:38,2023-02-18T18:55:15,0.95,Clear,Clear conditions throughout the day.,"76613399999,76612099999,remote"
"Tequila, Mexico",2,19,2023,,83.7,53,67.3,81.3,53,67,44.7,48.3,0,0,0,,9.4,12.8,282.8,1016.3,7.7,11.7,269.7,23.4,9,10,2023-02-19T07:22:59,2023-02-19T18:55:43,0.98,Clear,Clear conditions throughout the day.,"MMGL,76613399999,76612099999,remote"
"Tequila, Mexico",2,20,2023,,84.3,50.1,67,81.5,50.1,66.6,41.4,44.6,0,0,0,,15.7,6.9,286.2,1018,8.1,9.7,272.7,23.6,9,10,2023-02-20T07:22:18,2023-02-20T18:56:11,0,Clear,Clear conditions throughout the day.,"MMGL,76613399999,76612099999,remote"
"Tequila, Mexico",2,21,2023,,83.9,53.1,66.7,81.1,53.1,66.3,42.8,47.5,0,0,0,,16.3,11.2,267.2,1013.1,7.5,12.7,275.3,23.6,9,10,2023-02-21T07:21:38,2023-02-21T18:56:38,0.05,Clear,Clear conditions throughout the day.,"MMGL,76612099999,remote"
"Tequila, Mexico",2,22,2023,,79.8,49.9,63.2,79.8,49.9,63.2,37.4,45.2,0,0,0,,17.9,13.9,274.5,1015.1,29.3,12.3,280,24.1,10,10,2023-02-22T07:20:56,2023-02-22T18:57:05,0.08,Partially cloudy,Partly cloudy throughout the day.,"MMGL,76613399999,76612099999,remote"
"Tequila, Mexico",2,23,2023,,81.8,48.8,63.3,79.5,48.8,63.1,39.5,48.7,0,0,0,,8.7,6.3,290.4,1016.5,49.4,12.2,280,24.2,10,10,2023-02-23T07:20:13,2023-02-23T18:57:31,0.11,Partially cloudy,Partly cloudy throughout the day.,"MMGL,76613399999,76612099999,remote"
"Tequila, Mexico",2,24,2023,,85.6,50.1,66.5,82.3,50.1,65.9,38.1,39.7,0,0,0,,7.8,12.8,294.7,1017.5,39.4,9.3,273.2,23.5,9,10,2023-02-24T07:19:30,2023-02-24T18:57:57,0.15,Partially cloudy,Partly cloudy throughout the day.,"MMGL,76613399999,76612099999,remote"
"Tequila, Mexico",2,25,2023,,83.6,52.8,67.1,81.2,52.8,66.6,39.7,42,0,0,0,,15,8.1,275.5,1017,51.1,12,259.4,22.5,9,10,2023-02-25T07:18:46,2023-02-25T18:58:22,0.18,Partially cloudy,Partly cloudy throughout the day.,"MMGL,76613399999,76612099999,remote"
"Tequila, Mexico",2,26,2023,,84.8,51.5,67.4,81.8,51.5,66.9,36.2,37.4,0,0,0,,7.6,9.2,254.2,1018.2,46.3,9.7,281.4,24.2,10,10,2023-02-26T07:18:01,2023-02-26T18:58:47,0.21,Partially cloudy,Partly cloudy throughout the day.,"76613399999,76612099999,remote"
"Tequila, Mexico",2,27,2023,,87.2,49.4,68.4,83.6,49.4,67.5,33.7,32.6,0,0,0,,8.5,9.7,281.7,1014.7,16.7,11.7,287.2,24.7,10,10,2023-02-27T07:17:16,2023-02-27T18:59:11,0.25,Clear,Clear conditions throughout the day.,"76613399999,76612099999,remote"
"Tequila, Mexico",2,28,2023,,90.1,50.1,69.5,85.9,50.1,68.5,37.6,38.8,0,0,0,,10.1,9.2,234.5,1013.7,59.3,10.4,260.7,22.7,9,10,2023-02-28T07:16:29,2023-02-28T18:59:35,0.28,Partially cloudy,Partly cloudy throughout the day.,"MMGL,76613399999,76612099999,remote"
"Tequila, Mexico",3,1,2023,,86.6,52.8,68.7,83.2,52.8,68.1,35.1,34.6,0,0,0,,15.7,9.8,269.1,1015.1,57.2,10.7,283.1,24.5,10,10,2023-03-01T07:15:43,2023-03-01T18:59:59,0.31,Partially cloudy,Partly cloudy throughout the day.,"MMGL,76613399999,76612099999,remote"
"Tequila, Mexico",3,2,2023,,83.7,51,66.1,80.9,51,65.7,36.5,41.6,0,0,0,,18.1,18.3,287.3,1013,58,10.6,271.5,23.5,9,10,2023-03-02T07:14:55,2023-03-02T19:00:22,0.34,Partially cloudy,Partly cloudy throughout the day.,"76613399999,76612099999,remote"
"Tequila, Mexico",3,3,2023,,85.7,46.7,65.8,82.7,46.7,65.1,27.3,30.9,0,0,0,,16.1,13,287.6,1009.2,35.1,11.9,296.7,25.7,10,10,2023-03-03T07:14:07,2023-03-03T19:00:45,0.38,Partially cloudy,Becoming cloudy in the afternoon.,"76613399999,76612099999,remote"
"Tequila, Mexico",3,4,2023,,85.2,48.3,65.9,82.1,48.3,65.4,31.3,35.8,0,0,0,,12.8,10.3,302.7,1013.4,37,9.3,287.6,24.9,10,10,2023-03-04T07:13:19,2023-03-04T19:01:08,0.41,Partially cloudy,Partly cloudy throughout the day.,"MMGL,76613399999,76612099999,remote"
"Tequila, Mexico",3,5,2023,,87.9,51,69.7,84.2,51,68.7,32.1,28.9,0,0,0,,11,16.1,223.7,1015.1,41.7,9.9,302.9,26.2,10,10,2023-03-05T07:12:30,2023-03-05T19:01:30,0.44,Partially cloudy,Partly cloudy throughout the day.,"MMGL,76613399999,76612099999,remote"
"Tequila, Mexico",3,6,2023,,88.8,50.1,69.5,85.1,50.1,68.6,29.3,26.3,0,0,0,,8.7,10.3,298.4,1016.2,29.8,9.5,275.1,23.7,10,10,2023-03-06T07:11:40,2023-03-06T19:01:52,0.47,Partially cloudy,Becoming cloudy in the afternoon.,"76613399999,76612099999,remote"
"Tequila, Mexico",3,7,2023,,89,51.7,69.3,85.1,51.7,68.4,28.5,27,0,0,0,,17.2,8.5,278.6,1013.9,48.1,12.1,295.9,25.5,10,10,2023-03-07T07:10:50,2023-03-07T19:02:13,0.5,Partially cloudy,Partly cloudy throughout the day.,"MMGL,76613399999,76612099999,remote"
"Tequila, Mexico",3,8,2023,,90.1,48.3,70.4,86,48.3,69.4,27.2,24.1,0,0,0,,20.8,10.3,282.1,1014.6,2.6,9.6,304.8,26.2,10,10,2023-03-08T07:10:00,2023-03-08T19:02:34,0.54,Clear,Clear conditions throughout the day.,"MMGL,76613399999,76612099999,remote"
"Tequila, Mexico",3,9,2023,,88.1,51.2,69.1,84.3,51.2,68.2,31.8,30.2,0,0,0,,22.4,8.1,270.9,1012.9,39.4,11.7,292.2,25.4,10,10,2023-03-09T07:09:09,2023-03-09T19:02:55,0.58,Partially cloudy,Partly cloudy throughout the day.,"MMGL,76613399999,76612099999,remote"
"Tequila, Mexico",3,10,2023,,88.8,51.9,70.3,84.9,51.9,69.4,32.4,30.1,0,0,0,,9.8,10.3,279.8,1015.1,16,9.1,303.9,26.3,10,10,2023-03-10T07:08:17,2023-03-10T19:03:16,0.61,Clear,Clear conditions throughout the day.,"MMGL,76613399999,76612099999,remote"
"Tequila, Mexico",3,11,2023,,87.3,52.4,69.5,83.7,52.4,68.6,36.9,37.4,0,0,0,,10.1,17.2,284.5,1013.3,2.7,12.1,303.6,26.3,10,10,2023-03-11T07:07:26,2023-03-11T19:03:36,0.65,Clear,Clear conditions throughout the day.,"MMGL,76613399999,76612099999,remote"
"Tequila, Mexico",3,12,2023,,87.2,52.2,69.5,83.6,52.2,68.6,31.6,30.9,0,0,0,,10.7,12.8,279.6,1014,11.8,10.4,309,26.7,10,10,2023-03-12T07:06:34,2023-03-12T19:03:56,0.68,Clear,Clear conditions throughout the day.,"76613399999,76612099999,remote"
"Tequila, Mexico",3,13,2023,,89.7,53.5,70.5,85.7,53.5,69.5,35.3,31.7,0,0,0,,12.1,17.2,244.6,1013.5,11.5,10,306.9,26.5,10,10,2023-03-13T07:05:41,2023-03-13T19:04:16,0.72,Clear,Clear conditions throughout the day.,"MMGL,76613399999,76612099999,remote"
"Tequila, Mexico",3,14,2023,,85.7,51.5,68.6,82.4,51.5,67.8,36.1,36.5,0,0,0,,11,9.2,276.3,1015.2,1.3,10.8,312.4,27,10,10,2023-03-14T07:04:49,2023-03-14T19:04:36,0.75,Clear,Clear conditions throughout the day.,"MMGL,76613399999,76612099999,remote"
"Tequila, Mexico",3,15,2023,,87.5,53.7,68,83.9,53.7,67.3,39.9,41.2,0,0,0,rain,25.1,10.3,278.8,1016.4,25,10.6,299.4,25.8,10,10,2023-03-15T07:03:56,2023-03-15T19:04:55,0.79,Partially cloudy,Becoming cloudy in the afternoon.,"MMGL,76613399999,76612099999,remote"
"Tequila, Mexico",3,16,2023,,83.6,50.1,67,80.8,50.1,66.5,36.7,38.9,0,0,0,,24.2,18.3,271,1017.3,17.4,9.4,312.1,27,10,10,2023-03-16T07:03:02,2023-03-16T19:05:14,0.82,Clear,Clear conditions throughout the day.,"MMGL,76613399999,76612099999,remote"
"Tequila, Mexico",3,17,2023,,84.8,49.5,67.3,81.7,49.5,66.6,29.6,28.9,0,0,0,,16.3,17.2,282.3,1015.2,8.6,11.6,317.5,27.4,10,10,2023-03-17T07:02:09,2023-03-17T19:05:33,0.86,Clear,Clear conditions throughout the day.,"MMGL,76613399999,76612099999,remote"
"Tequila, Mexico",3,18,2023,,84.5,50.3,67.7,81.5,50.3,67.2,33.1,31.9,0,0,0,,17.4,13.6,285.5,1013.2,3,11.3,315.8,27.3,10,10,2023-03-18T07:01:15,2023-03-18T19:05:52,0.9,Clear,Clear conditions throughout the day.,"76613399999,76612099999,remote"
"Tequila, Mexico",3,19,2023,,83.4,49.4,66.3,80.7,49.4,66,33.9,36.1,0,0,0,,14.3,10.5,259.8,1016,2.2,10.8,318.3,27.6,10,10,2023-03-19T07:00:22,2023-03-19T19:06:11,0.93,Clear,Clear conditions throughout the day.,"76613399999,76612099999,remote"
"Tequila, Mexico",3,20,2023,,84.5,49.4,66,81.5,49.4,65.5,36.4,40,0,0,0,,14.3,11.4,281.1,1016.3,0,10.6,318.9,27.6,10,10,2023-03-20T06:59:28,2023-03-20T19:06:29,0.97,Clear,Clear conditions throughout the day.,"76613399999,76612099999,remote"
"Tequila, Mexico",3,21,2023,,85.4,50.3,67.3,82.1,50.3,66.6,37.7,42.9,0,0,0,,10.5,11.4,290.2,1016.2,0,12.5,319.9,27.6,10,10,2023-03-21T06:58:34,2023-03-21T19:06:48,0,Clear,Clear conditions throughout the day.,"MMGL,76613399999,76612099999,remote"
"Tequila, Mexico",3,22,2023,,90.8,53.7,71.5,86.8,53.7,70.5,41.2,40,0,0,0,,12.5,9.2,245,1016.3,3.2,11,317.5,27.5,10,10,2023-03-22T06:57:40,2023-03-22T19:07:06,0.03,Clear,Clear conditions throughout the day.,"MMGL,76613399999,76612099999,remote"
"Tequila, Mexico",3,23,2023,,90.4,53.9,71.8,86.3,53.9,70.8,34.4,30.9,0,0,0,,14.5,10.3,260.9,1016.1,12.8,9.9,319,27.6,10,10,2023-03-23T06:56:46,2023-03-23T19:07:24,0.07,Clear,Clear conditions throughout the day.,"76613399999,76612099999,remote"
"Tequila, Mexico",3,24,2023,,88.1,53,70.6,84.4,53,69.6,28.1,26.4,0,0,0,,14.1,17.2,295.5,1014.4,48.5,11.6,319,27.6,10,10,2023-03-24T06:55:51,2023-03-24T19:07:42,0.1,Partially cloudy,Partly cloudy throughout the day.,"MMGL,76613399999,76612099999,remote"
"Tequila, Mexico",3,25,2023,,91.3,50.3,69.9,87.3,50.3,69,23.9,24.6,0,0,0,,13,11.4,291.8,1012.5,55.5,11.3,313.1,27.2,10,10,2023-03-25T06:54:57,2023-03-25T19:08:00,0.13,Partially cloudy,Partly cloudy throughout the day.,"MMGL,76613399999,76612099999,remote"
"Tequila, Mexico",3,26,2023,,90.8,50.1,70.4,86.7,50.1,69.5,19.4,20.6,0,0,0,,12.5,9.2,297.9,1011.9,74.7,11.4,305.9,26.4,10,10,2023-03-26T06:54:03,2023-03-26T19:08:18,0.16,Partially cloudy,Partly cloudy throughout the day.,"MMGL,76613399999,76612099999,remote"
"Tequila, Mexico",3,27,2023,,90.6,53.3,71.6,86.6,53.3,70.5,23.9,20.3,0,0,0,,13,11.9,286.7,1013,37.8,11.1,306.1,26.4,10,10,2023-03-27T06:53:09,2023-03-27T19:08:36,0.19,Partially cloudy,Clearing in the afternoon.,"MMGL,76613399999,76612099999,remote"
"Tequila, Mexico",3,28,2023,,91.5,55.5,72.1,87.2,55.5,70.8,23.7,19.9,0,0,0,,10.1,16.1,265.4,1013.5,21.3,12,331,28.4,10,10,2023-03-28T06:52:15,2023-03-28T19:08:54,0.25,Partially cloudy,Partly cloudy throughout the day.,"MMGL,76613399999,76612099999,remote"
"Tequila, Mexico",3,29,2023,,91.1,52.8,71.8,87.1,52.8,70.7,26.6,21.1,0,0,0,,10.7,11.4,276.6,1013.3,68.4,11.2,296.3,25.6,10,10,2023-03-29T06:51:21,2023-03-29T19:09:12,0.26,Partially cloudy,Partly cloudy throughout the day.,"MMGL,76613399999,76612099999,remote"
"Tequila, Mexico",3,30,2023,,88.6,56,72,84.8,56,71,34.4,27.1,0,0,0,,23,19.7,270,1013.5,77.6,11.6,258.7,22.5,10,10,2023-03-30T06:50:27,2023-03-30T19:09:30,0.29,Partially cloudy,Partly cloudy throughout the day.,"MMGL,76613399999,76612099999,remote"
"Tequila, Mexico",3,31,2023,,88.6,53.3,71.9,84.7,53.3,70.9,29.1,23,0,0,0,,8.3,10.3,298.4,1014.8,76.5,11.8,312.1,26.9,10,10,2023-03-31T06:49:33,2023-03-31T19:09:48,0.32,Partially cloudy,Partly cloudy throughout the day.,"MMGL,76613399999,76612099999,remote"
"Tequila, Mexico",4,1,2023,,93.5,53.7,73.8,89,53.7,72.3,32.6,25,0,0,0,,10.7,11.4,259.3,1014.8,64.4,10.9,308,26.5,10,10,2023-04-01T06:48:40,2023-04-01T19:10:05,0.36,Partially cloudy,Partly cloudy throughout the day.,"MMGL,76613399999,76612099999,remote"
"Tequila, Mexico",4,2,2023,,93.8,55.7,74.9,89.5,55.7,73.4,36.4,28.2,0,0,0,,9.2,6.3,289.2,1012,72.2,11.8,305.4,26.5,10,10,2023-04-02T06:47:46,2023-04-02T19:10:23,0.39,Partially cloudy,Partly cloudy throughout the day.,"76613399999,76612099999,remote"
"Tequila, Mexico",4,3,2023,,92.4,56.6,74.1,87.9,56.6,72.8,34.6,27.1,0,0,0,,14.8,15,283.9,1011.5,43.9,11.4,330.8,28.4,10,10,2023-04-03T06:46:53,2023-04-03T19:10:41,0.42,Partially cloudy,Partly cloudy throughout the day.,"MMGL,76613399999,76612099999,remote"
"Tequila, Mexico",4,4,2023,,86.6,55.7,70.9,83.1,55.7,70.2,32.5,27.6,0,0,0,,15.7,15,292.7,1011.6,80.5,12.2,289.7,24.9,10,10,2023-04-04T06:46:00,2023-04-04T19:11:00,0.45,Partially cloudy,Partly cloudy throughout the day.,"76613399999,76612099999,remote"
"Tequila, Mexico",4,5,2023,,90.8,58,73.1,86.6,58,71.9,34.9,28.6,0,0,0,,14.3,9.2,262.9,1010,58.6,12.7,324.5,28.1,10,10,2023-04-05T06:45:08,2023-04-05T19:11:18,0.5,Partially cloudy,Becoming cloudy in the afternoon.,"MMGL,76613399999,76612099999,remote"
"Tequila, Mexico",4,6,2023,,88.6,56.6,71.2,84.7,56.6,70.3,38.1,33.6,0,0,0,,13.6,11.4,256.6,1013.2,32.2,10.3,332.3,28.7,10,10,2023-04-06T06:44:15,2023-04-06T19:11:36,0.52,Partially cloudy,Partly cloudy throughout the day.,"MMGL,76613399999,76612099999,remote"
"Tequila, Mexico",4,7,2023,,88.1,54.2,71,84.3,54.2,70.2,41.9,39.3,0,0,0,,15,10.5,230.8,1013.3,15.6,9.6,328.7,28.4,10,10,2023-04-07T06:43:23,2023-04-07T19:11:54,0.56,Clear,Clear conditions throughout the day.,"76613399999,76612099999,remote"
"Tequila, Mexico",4,8,2023,,88.9,55.1,72.6,85,55.1,71.5,37.1,33.9,0,0,0,,14.8,11.4,243.8,1014.3,2.8,10.8,336.3,29,10,10,2023-04-08T06:42:32,2023-04-08T19:12:13,0.59,Clear,Clear conditions throughout the day.,"76613399999,76612099999,remote"
"Tequila, Mexico",4,9,2023,,88.1,51.9,71.6,84.3,51.9,70.7,38,33.8,0,0,0,,11.2,17.2,303.7,1015.7,46.3,9.7,314,27.1,10,10,2023-04-09T06:41:40,2023-04-09T19:12:31,0.63,Partially cloudy,Partly cloudy throughout the day.,"76613399999,76612099999,remote"
"Tequila, Mexico",4,10,2023,,89.7,57.5,74.2,85.7,57.5,73,34.8,27,0,0,0,,14.1,12.8,285.2,1015.4,75,11.4,301.7,26,10,10,2023-04-10T06:40:50,2023-04-10T19:12:50,0.66,Partially cloudy,Partly cloudy throughout the day.,"MMGL,76613399999,76612099999,remote"
"Tequila, Mexico",4,11,2023,,89.3,53.7,72.8,85.3,53.7,71.7,37.1,30,0,0,0,,18.3,11.4,278.4,1013.4,3.8,11.5,335.3,29,10,10,2023-04-11T06:39:59,2023-04-11T19:13:09,0.7,Clear,Clear conditions throughout the day.,"MMGL,76613399999,76612099999,remote"
"Tequila, Mexico",4,12,2023,,89.3,55.5,73.4,85.4,55.5,72.3,36.7,29.6,0,0,0,,13.9,11.6,282.2,1012.6,24.4,12,331.9,28.7,10,10,2023-04-12T06:39:09,2023-04-12T19:13:28,0.73,Partially cloudy,Partly cloudy throughout the day.,"MMGL,76613399999,76612099999,remote"
"Tequila, Mexico",4,13,2023,,88.6,53.7,71.1,84.8,53.7,70,30.5,27.2,0,0,0,,15.4,15,271.9,1012.2,25.5,12.4,337.1,29.1,10,10,2023-04-13T06:38:19,2023-04-13T19:13:47,0.75,Partially cloudy,Partly cloudy throughout the day.,"MMGL,76613399999,remote"
"Tequila, Mexico",4,14,2023,,86.1,52.6,68,82.8,52.6,67.2,26.3,25.7,0,0,0,,24.2,20.8,286.3,1014.2,41,11.6,339.4,29.3,10,10,2023-04-14T06:37:30,2023-04-14T19:14:06,0.81,Partially cloudy,Partly cloudy throughout the day.,"MMGL,76613399999,remote"
"Tequila, Mexico",4,15,2023,,90.1,52.6,69.3,86,52.6,68.5,30.8,27.9,0,0,0,,19.5,18.3,284.2,1016.5,10.9,12.2,344.6,29.8,10,10,2023-04-15T06:36:42,2023-04-15T19:14:26,0.84,Clear,Clear conditions throughout the day.,"MMGL,76613399999,remote"
"Tequila, Mexico",4,16,2023,,95.6,51.9,73.1,90.7,51.9,71.7,32.8,27.9,0,0,0,,16.6,9.2,291.7,1015.7,14.1,10.3,343.7,29.7,10,10,2023-04-16T06:35:53,2023-04-16T19:14:46,0.88,Clear,Clear conditions throughout the day.,"MMGL,76613399999,remote"
"Tequila, Mexico",4,17,2023,,96.5,55.5,72.1,91.5,55.5,71,36.2,31.1,0,0,0,,16.3,13.6,265.7,1014.3,14.3,10.5,339.5,29.3,10,10,2023-04-17T06:35:06,2023-04-17T19:15:06,0.91,Clear,Clear conditions throughout the day.,"76613399999,remote"
"Tequila, Mexico",4,18,2023,,89,53.5,71.8,85,53.5,70.6,32.8,27.6,0,0,0,,15,18.3,287,1013.1,45.3,13.9,332.9,28.5,10,10,2023-04-18T06:34:19,2023-04-18T19:15:26,0.95,Partially cloudy,Partly cloudy throughout the day.,"MMGL,76613399999,remote"
"Tequila, Mexico",4,19,2023,,93.5,53.7,73.4,88.9,53.7,72,34.7,29.2,0,0,0,,15,17.2,284.1,1013,30.6,12.1,338.3,29.3,10,10,2023-04-19T06:33:32,2023-04-19T19:15:46,0,Partially cloudy,Partly cloudy throughout the day.,"MMGL,76613399999,remote"
"Tequila, Mexico",4,20,2023,,95.8,56.4,75.8,90.9,56.4,74.1,35.2,30,0,0,0,,14.5,15,292.5,1015.3,15.7,12.3,338.3,29.1,10,10,2023-04-20T06:32:47,2023-04-20T19:16:06,0.02,Clear,Clear conditions throughout the day.,"MMGL,76613399999,remote"
"Tequila, Mexico",4,21,2023,,95.8,57.1,75.3,90.9,57.1,73.8,31.1,24.7,0,0,0,,14.3,15,292.2,1014,45.3,10.8,341,29.5,10,10,2023-04-21T06:32:01,2023-04-21T19:16:27,0.05,Partially cloudy,Partly cloudy throughout the day.,"MMGL,76613399999,remote"
"Tequila, Mexico",4,22,2023,,97.1,56,74.8,91.9,56,73.1,36.4,35.5,0,0,0,,17.7,18.3,277.2,1010.6,53.9,14.4,339.4,29.2,10,10,2023-04-22T06:31:17,2023-04-22T19:16:48,0.08,Partially cloudy,Partly cloudy throughout the day.,"76613399999,remote"
"Tequila, Mexico",4,23,2023,,92.6,55.5,73.2,88.1,55.5,72,27.2,21.5,0,0,0,,30,17.2,277.1,1012.1,67.6,10.8,327.2,28.4,10,10,2023-04-23T06:30:33,2023-04-23T19:17:09,0.11,Partially cloudy,Partly cloudy throughout the day.,"MMGL,76613399999,remote"
"Tequila, Mexico",4,24,2023,,91.3,53.9,71.6,87.1,53.9,70.2,28.4,25.6,0,0,0,,23,24.2,291.6,1012.2,78.8,13.8,328.9,28.5,10,10,2023-04-24T06:29:50,2023-04-24T19:17:30,0.15,Partially cloudy,Partly cloudy throughout the day.,"MMGL,76613399999,remote"
"Tequila, Mexico",4,25,2023,,90.4,55.5,71.8,86.4,55.5,70.6,23.6,20.1,0,0,0,,15,17.2,288.8,1013.9,81.9,12.9,315,27.2,10,10,2023-04-25T06:29:08,2023-04-25T19:17:52,0.18,Partially cloudy,Partly cloudy throughout the day.,"MMGL,76613399999,remote"
"Tequila, Mexico",4,26,2023,,91.8,54.2,71.1,87.7,54.2,70.1,21.2,20.7,0,0,0,,13.2,21.9,291.9,1013,91.5,12.6,304.2,26.4,10,10,2023-04-26T06:28:26,2023-04-26T19:18:14,0.21,Overcast,Cloudy skies throughout the day.,"MMGL,76613399999,remote"
"Tequila, Mexico",4,27,2023,,93.3,56.2,73,88.8,56.2,71.9,22.8,18.6,0,0,0,,30,18.3,277.2,1013,51,10.6,350.4,30.2,10,10,2023-04-27T06:27:45,2023-04-27T19:18:36,0.25,Partially cloudy,Partly cloudy throughout the day.,"MMGL,76613399999,remote"
