title,Date20,YR2020,AC20,AP20,YR20,Date21,YR2021,AC21,AP21,YR21,YR2022,AC22,AP22,YR22,PATTL,PROJ23,ACT23
Man in Black Aejo,1/1/2020,2020,87,NA,#VALUE!,1/1/2021,2021,83,#VALUE!,#VALUE!,2022,86,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!
Man in Black Extra Aejo,1/1/2020,2020,89,NA,#VALUE!,1/1/2021,2021,94,#VALUE!,#VALUE!,2022,95,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!
Man in Black Reposado,1/1/2020,2020,82,NA,#VALUE!,1/1/2021,2021,83,#VALUE!,#VALUE!,2022,82,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!
Mandala Blanco,1/1/2020,2020,83,70,77,1/1/2021,2021,84,70,77,2022,86,75,81,71.66666667,72,71
Mandala Extra Aejo (7 year),1/1/2020,2020,87,69,78,1/1/2021,2021,93,74,84,2022,93,72,83,71.66666667,72,71
Mandala Extra Aejo Dia de Muertos (7 year),1/1/2020,2020,90,71,81,1/1/2021,2021,99,68,84,2022,99,74,87,71,71,71
Mandala Extra Aejo Lucha Libre (7 year),1/1/2020,2020,95,NA,#VALUE!,1/1/2021,2021,97,#VALUE!,#VALUE!,2022,93,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!
Mandala Reposado,1/1/2020,2020,78,NA,#VALUE!,1/1/2021,2021,84,#VALUE!,#VALUE!,2022,82,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!
Manik Aejo,1/1/2020,2020,79,84,82,1/1/2021,2021,85,85,85,2022,80,81,81,83.33333333,83,83
Manik Black Edition Extra Aejo,1/1/2020,2020,83,82,83,1/1/2021,2021,90,78,84,2022,79,84,82,81.33333333,81,81
Manik Blanco,1/1/2020,2020,67,46,57,1/1/2021,2021,67,49,58,2022,70,45,58,46.66666667,47,46
Manik Muy Especial Extra Aejo,1/1/2020,2020,77,NA,#VALUE!,1/1/2021,2021,77,#VALUE!,#VALUE!,2022,84,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!
Manik Reposado,1/1/2020,2020,74,NA,#VALUE!,1/1/2021,2021,71,#VALUE!,#VALUE!,2022,81,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!
Mansalvo Tequila Aejo Cristalino,1/1/2020,2020,98,NA,#VALUE!,1/1/2021,2021,100,#VALUE!,#VALUE!,2022,92,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!
Mar Azul Reposado,1/1/2020,2020,64,NA,#VALUE!,1/1/2021,2021,62,#VALUE!,#VALUE!,2022,67,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!
Maracame Aejo,1/1/2020,2020,86,86,86,1/1/2021,2021,93,83,88,2022,92,93,93,87.33333333,87,87
Maracame Plata,1/1/2020,2020,83,86,85,1/1/2021,2021,78,84,81,2022,90,89,90,86.33333333,86,86
Maracame Reposado,1/1/2020,2020,85,84,85,1/1/2021,2021,83,80,82,2022,93,79,86,81,81,81
Marengo Blanco,1/1/2020,2020,82,72,77,1/1/2021,2021,90,75,83,2022,86,78,82,75,75,75
Maria Pascuala Blanco,1/1/2020,2020,89,NA,#VALUE!,1/1/2021,2021,94,#VALUE!,#VALUE!,2022,89,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!
Marquez de Valencia Reposado,1/1/2020,2020,86,83,85,1/1/2021,2021,89,84,87,2022,91,80,86,82.33333333,82,82
Maximo Imperio Aejo,1/1/2020,2020,87,76,82,1/1/2021,2021,82,81,82,2022,89,83,86,80,80,80
Maximo Imperio Aejo Cristalino,1/1/2020,2020,64,NA,#VALUE!,1/1/2021,2021,65,#VALUE!,#VALUE!,2022,70,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!
Maximo Imperio Extra Aejo,1/1/2020,2020,85,67,76,1/1/2021,2021,83,63,73,2022,82,68,75,66,66,66
Maxximo de Codorniz Reposado,1/1/2020,2020,78,NA,#VALUE!,1/1/2021,2021,84,#VALUE!,#VALUE!,2022,79,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!
Mayorazgo Plata,1/1/2020,2020,71,66,69,1/1/2021,2021,68,69,69,2022,77,62,70,65.66666667,66,65
Mayorazgo Reposado,1/1/2020,2020,73,70,72,1/1/2021,2021,68,75,72,2022,76,75,76,73.33333333,73,73
Meloza Blanco,1/1/2020,2020,90,80,85,1/1/2021,2021,92,76,84,2022,84,79,82,78.33333333,78,78
Member's Mark Silver Tequila,1/1/2020,2020,78,61,70,1/1/2021,2021,83,63,73,2022,79,57,68,60.33333333,60,60
Messicano Alteo Gold,1/1/2020,2020,75,NA,#VALUE!,1/1/2021,2021,76,#VALUE!,#VALUE!,2022,72,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!
Messicano Alteo Silver,1/1/2020,2020,71,NA,#VALUE!,1/1/2021,2021,70,#VALUE!,#VALUE!,2022,77,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!
Mexican Moonshine Tequila Aejo,1/1/2020,2020,83,73,78,1/1/2021,2021,85,70,78,2022,86,69,78,70.66666667,71,70
Mexican Moonshine Tequila Reposado,1/1/2020,2020,82,76,79,1/1/2021,2021,85,76,81,2022,89,83,86,78.33333333,78,78
Mexican Moonshine Tequila Silver,1/1/2020,2020,81,71,76,1/1/2021,2021,79,68,74,2022,80,67,74,68.66666667,69,68
Mexicat Tequila Blanco,1/1/2020,2020,84,67,76,1/1/2021,2021,89,72,81,2022,87,73,80,70.66666667,71,70
Mexitas Blanco,1/1/2020,2020,83,84,84,1/1/2021,2021,88,90,89,2022,78,88,83,87.33333333,87,87
Mexitas Extra Aejo,1/1/2020,2020,95,NA,#VALUE!,1/1/2021,2021,90,#VALUE!,#VALUE!,2022,89,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!
Mexitas Reposado,1/1/2020,2020,79,NA,#VALUE!,1/1/2021,2021,75,#VALUE!,#VALUE!,2022,85,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!
Mi Buen Blanco,1/1/2020,2020,82,NA,#VALUE!,1/1/2021,2021,78,#VALUE!,#VALUE!,2022,81,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!
Mi Casa Aejo,1/1/2020,2020,78,87,83,1/1/2021,2021,74,87,81,2022,73,81,77,85,85,85
Mi Casa Blanco,1/1/2020,2020,86,85,86,1/1/2021,2021,91,81,86,2022,93,89,91,85,85,85
Mi Casa Reposado,1/1/2020,2020,73,81,77,1/1/2021,2021,70,87,79,2022,69,80,75,82.66666667,83,82
Mi Familia Flores Aejo,1/1/2020,2020,84,NA,#VALUE!,1/1/2021,2021,83,#VALUE!,#VALUE!,2022,85,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!
Mi Familia Flores Aejo Cristalino,1/1/2020,2020,86,NA,#VALUE!,1/1/2021,2021,80,#VALUE!,#VALUE!,2022,89,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!
Mi Familia Flores Extra Aejo,1/1/2020,2020,85,66,76,1/1/2021,2021,85,69,77,2022,80,69,75,68,68,68
Mi Familia Flores Plata,1/1/2020,2020,80,78,79,1/1/2021,2021,85,80,83,2022,75,75,75,77.66666667,78,77
Mi Familia Flores Reposado,1/1/2020,2020,80,81,81,1/1/2021,2021,87,84,86,2022,77,76,77,80.33333333,80,80
Mi Rancho Reposado,1/1/2020,2020,62,NA,#VALUE!,1/1/2021,2021,66,#VALUE!,#VALUE!,2022,64,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!
Mi Tierra Aejo,1/1/2020,2020,83,82,83,1/1/2021,2021,82,87,85,2022,79,86,83,85,85,85
Mi Tierra Reposado,1/1/2020,2020,76,84,80,1/1/2021,2021,79,81,80,2022,73,79,76,81.33333333,81,81
Mi Tierra Silver,1/1/2020,2020,83,82,83,1/1/2021,2021,80,78,79,2022,85,84,85,81.33333333,81,81
Mi Tierra Tequila Extra Aejo,1/1/2020,2020,89,84,87,1/1/2021,2021,92,85,89,2022,85,86,86,85,85,85
Mico Tequila Aejo,1/1/2020,2020,76,82,79,1/1/2021,2021,72,77,75,2022,77,88,83,82.33333333,82,82
Mico Tequila Reposado,1/1/2020,2020,74,NA,#VALUE!,1/1/2021,2021,75,#VALUE!,#VALUE!,2022,71,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!
Mijenta Tequila Aejo,1/1/2020,2020,89,88,89,1/1/2021,2021,92,92,92,2022,84,94,89,91.33333333,91,91
Mijenta Tequila Blanco,1/1/2020,2020,86,87,87,1/1/2021,2021,94,88,91,2022,92,95,94,90,90,90
Mijenta Tequila Reposado,1/1/2020,2020,86,87,87,1/1/2021,2021,81,92,87,2022,82,86,84,88.33333333,88,88
Milagro Aejo,1/1/2020,2020,78,78,78,1/1/2021,2021,76,83,80,2022,85,74,80,78.33333333,78,78
Milagro Reposado,1/1/2020,2020,76,73,75,1/1/2021,2021,73,75,74,2022,76,76,76,74.66666667,75,74
Milagro Romance Reposado,1/1/2020,2020,85,82,84,1/1/2021,2021,81,80,81,2022,86,89,88,83.66666667,84,83
Milagro Select Barrel Reserve Aejo,1/1/2020,2020,83,79,81,1/1/2021,2021,91,83,87,2022,81,84,83,82,82,82
Milagro Select Barrel Reserve Reposado,1/1/2020,2020,79,77,78,1/1/2021,2021,75,77,76,2022,76,83,80,79,79,79
Milagro Select Barrel Reserve Silver,1/1/2020,2020,78,76,77,1/1/2021,2021,82,75,79,2022,75,80,78,77,77,77
Milagro Silver,1/1/2020,2020,73,67,70,1/1/2021,2021,75,68,72,2022,68,66,67,67,67,67
Milagro Unico,1/1/2020,2020,82,66,74,1/1/2021,2021,85,62,74,2022,83,72,78,66.66666667,67,66
Mine Mia Blanco,1/1/2020,2020,NA,83,#VALUE!,1/1/2021,2021,#VALUE!,82,#VALUE!,2022,#VALUE!,89,#VALUE!,84.66666667,85,84
Miramontes Tequila Reposado,1/1/2020,2020,93,NA,#VALUE!,1/1/2021,2021,100,#VALUE!,#VALUE!,2022,96,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!
Miravalle Aejo,1/1/2020,2020,88,76,82,1/1/2021,2021,94,82,88,2022,90,73,82,77,77,77
Miravalle Reposado,1/1/2020,2020,88,84,86,1/1/2021,2021,83,83,83,2022,93,89,91,85.33333333,85,85
Mis Aguacates Aejo,1/1/2020,2020,87,80,84,1/1/2021,2021,95,79,87,2022,91,80,86,79.66666667,80,79
Misin Imperial Reposado,1/1/2020,2020,85,85,85,1/1/2021,2021,82,82,82,2022,83,87,85,84.66666667,85,84
Molino de Piedra Aejo,1/1/2020,2020,88,85,87,1/1/2021,2021,93,83,88,2022,93,82,88,83.33333333,83,83
Molino de Piedra Blanco,1/1/2020,2020,NA,86,#VALUE!,1/1/2021,2021,#VALUE!,82,#VALUE!,2022,#VALUE!,88,#VALUE!,85.33333333,85,85
Molino de Piedra Reposado,1/1/2020,2020,92,77,85,1/1/2021,2021,93,80,87,2022,91,81,86,79.33333333,79,79
Montagave Blanco 'Hritage',1/1/2020,2020,89,89,89,1/1/2021,2021,92,93,93,2022,90,89,90,90.33333333,90,90
Montalvo Tequila Aejo,1/1/2020,2020,89,71,80,1/1/2021,2021,86,74,80,2022,91,70,81,71.66666667,72,71
Montalvo Tequila Plata,1/1/2020,2020,67,73,70,1/1/2021,2021,67,74,71,2022,67,77,72,74.66666667,75,74
Montalvo Tequila Reposado,1/1/2020,2020,86,84,85,1/1/2021,2021,85,90,88,2022,83,88,86,87.33333333,87,87
Monte Alban Tequila Reposado,1/1/2020,2020,68,56,62,1/1/2021,2021,73,59,66,2022,70,61,66,58.66666667,59,58
Monte Alban Tequila Silver,1/1/2020,2020,71,68,70,1/1/2021,2021,74,73,74,2022,73,71,72,70.66666667,71,70
Monte Carlo Tequila Blanco,1/1/2020,2020,77,NA,#VALUE!,1/1/2021,2021,75,#VALUE!,#VALUE!,2022,83,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!
Montejima Tequila Silver,1/1/2020,2020,91,83,87,1/1/2021,2021,87,84,86,2022,92,84,88,83.66666667,84,83
Montezuma White Tequila,1/1/2020,2020,27,28,28,1/1/2021,2021,27,29,28,2022,28,30,29,29,29,29
Mucha Liga Aejo,1/1/2020,2020,78,79,79,1/1/2021,2021,79,84,82,2022,76,74,75,79,79,79
Mucha Liga Blanco,1/1/2020,2020,72,74,73,1/1/2021,2021,74,74,74,2022,73,77,75,75,75,75
Mucha Liga Reposado,1/1/2020,2020,74,78,76,1/1/2021,2021,73,77,75,2022,77,83,80,79.33333333,79,79
Muchote Reposado,1/1/2020,2020,87,84,86,1/1/2021,2021,86,80,83,2022,92,82,87,82,82,82
Muerto Reposado,1/1/2020,2020,58,59,59,1/1/2021,2021,57,61,59,2022,57,60,59,60,60,60
Mxico Azul Antiguo Blanco,1/1/2020,2020,NA,71,#VALUE!,1/1/2021,2021,#VALUE!,70,#VALUE!,2022,#VALUE!,75,#VALUE!,72,72,72
Mxico Azul Antiguo Reposado,1/1/2020,2020,NA,75,#VALUE!,1/1/2021,2021,#VALUE!,81,#VALUE!,2022,#VALUE!,81,#VALUE!,79,79,79
NYLA Organic Tequila Blanco,1/1/2020,2020,100,88,94,1/1/2021,2021,96,89,93,2022,97,87,92,88,88,88
Negro Zafiro Tequila Plata,1/1/2020,2020,76,53,65,1/1/2021,2021,80,57,69,2022,73,54,64,54.66666667,55,54
Nicho Real Aejo,1/1/2020,2020,87,73,80,1/1/2021,2021,89,68,79,2022,89,69,79,70,70,70
Nicho Real Blanco,1/1/2020,2020,74,75,75,1/1/2021,2021,69,70,70,2022,75,74,75,73,73,73
Nicho Real Extra Aejo 5 years,1/1/2020,2020,83,81,82,1/1/2021,2021,79,84,82,2022,90,84,87,83,83,83
Nicho Real Reposado,1/1/2020,2020,76,77,77,1/1/2021,2021,77,72,75,2022,73,72,73,73.66666667,74,73
Nicho Selecto Extra Aejo Cristalino,1/1/2020,2020,88,69,79,1/1/2021,2021,87,66,77,2022,94,73,84,69.33333333,69,69
Nicho de Oro Extra Aejo,1/1/2020,2020,NA,74,#VALUE!,1/1/2021,2021,#VALUE!,74,#VALUE!,2022,#VALUE!,72,#VALUE!,73.33333333,73,73
Nobleza Azul Tequila Aejo,1/1/2020,2020,65,73,69,1/1/2021,2021,66,72,69,2022,69,72,71,72.33333333,72,72
Nobleza Azul Tequila Blanco,1/1/2020,2020,73,79,76,1/1/2021,2021,75,74,75,2022,78,79,79,77.33333333,77,77
Nobleza Azul Tequila Reposado,1/1/2020,2020,79,79,79,1/1/2021,2021,86,81,84,2022,76,79,78,79.66666667,80,79
Nocaut Tequila Aejo,1/1/2020,2020,NA,86,#VALUE!,1/1/2021,2021,#VALUE!,84,#VALUE!,2022,#VALUE!,91,#VALUE!,87,87,87
Nocaut Tequila Blanco,1/1/2020,2020,66,85,76,1/1/2021,2021,67,85,76,2022,69,93,81,87.66666667,88,87
Nocaut Tequila Reposado,1/1/2020,2020,81,NA,#VALUE!,1/1/2021,2021,82,#VALUE!,#VALUE!,2022,84,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!
Nosotros Tequila Blanco,1/1/2020,2020,81,81,81,1/1/2021,2021,79,82,81,2022,88,89,89,84,84,84
Nosotros Tequila Reposado,1/1/2020,2020,84,83,84,1/1/2021,2021,81,89,85,2022,86,88,87,86.66666667,87,86
Nuda Tequila Aejo,1/1/2020,2020,84,84,84,1/1/2021,2021,87,86,87,2022,87,90,89,86.66666667,87,86
Nuda Tequila Silver,1/1/2020,2020,85,82,84,1/1/2021,2021,87,78,83,2022,93,79,86,79.66666667,80,79
Nueveuno Tequila Aejo,1/1/2020,2020,83,91,87,1/1/2021,2021,84,95,90,2022,87,98,93,94.66666667,95,94
Nueveuno Tequila Aejo Deep,1/1/2020,2020,90,82,86,1/1/2021,2021,99,79,89,2022,85,88,87,83,83,83
Nueveuno Tequila Blanco,1/1/2020,2020,83,85,84,1/1/2021,2021,88,86,87,2022,86,81,84,84,84,84
Nueveuno Tequila Reposado,1/1/2020,2020,79,88,84,1/1/2021,2021,79,95,87,2022,78,82,80,88.33333333,88,88
Number Juan Blanco,1/1/2020,2020,75,79,77,1/1/2021,2021,82,74,78,2022,72,75,74,76,76,76
Number Juan Extra Aejo,1/1/2020,2020,85,82,84,1/1/2021,2021,93,85,89,2022,83,90,87,85.66666667,86,85
Number Juan Reposado,1/1/2020,2020,81,85,83,1/1/2021,2021,82,88,85,2022,78,85,82,86,86,86
Number Juan in a Million,1/1/2020,2020,90,87,89,1/1/2021,2021,92,88,90,2022,85,84,85,86.33333333,86,86
Ocho Curado Agave-Infused Tequila,1/1/2020,2020,76,80,78,1/1/2021,2021,74,83,79,2022,83,84,84,82.33333333,82,82
Ocho Tequila 8/8/8 - Rancho El Carrizal Extra Aejo,1/1/2020,2020,88,89,89,1/1/2021,2021,82,92,87,2022,82,88,85,89.66666667,90,89
Ocho Tequila Aejo,1/1/2020,2020,86,88,87,1/1/2021,2021,93,89,91,2022,80,83,82,86.66666667,87,86
Ocho Tequila Aejo (Single Barrel) - La Ladera 2021,1/1/2020,2020,88,88,88,1/1/2021,2021,82,88,85,2022,88,91,90,89,89,89
Ocho Tequila Aejo (Single Barrel) - La Magueyera 2014,1/1/2020,2020,88,90,89,1/1/2021,2021,87,85,86,2022,84,98,91,91,91,91
Ocho Tequila Aejo (Single Barrel) - Los Corrales 2010,1/1/2020,2020,83,86,85,1/1/2021,2021,83,90,87,2022,88,84,86,86.66666667,87,86
Ocho Tequila Aejo (Single Barrel) - Los Fresnos 2013,1/1/2020,2020,80,86,83,1/1/2021,2021,75,84,80,2022,81,86,84,85.33333333,85,85
Ocho Tequila Aejo - Cask Finish - Pierre Ferrand,1/1/2020,2020,88,89,89,1/1/2021,2021,93,88,91,2022,91,94,93,90.33333333,90,90
Ocho Tequila Aejo - Cask Finish - Plantation Barbados,1/1/2020,2020,84,91,88,1/1/2021,2021,80,85,83,2022,87,94,91,90,90,90
Ocho Tequila Aejo - Cask Finish - Plantation Jamaica,1/1/2020,2020,80,88,84,1/1/2021,2021,83,86,85,2022,80,85,83,86.33333333,86,86
Ocho Tequila Aejo Continental Barrel Select,1/1/2020,2020,87,87,87,1/1/2021,2021,81,84,83,2022,90,86,88,85.66666667,86,85
Ocho Tequila Aejo Transatlantic Barrel Select,1/1/2020,2020,89,89,89,1/1/2021,2021,87,90,89,2022,97,94,96,91,91,91
Ocho Tequila Extra Aejo,1/1/2020,2020,87,88,88,1/1/2021,2021,88,84,86,2022,95,93,94,88.33333333,88,88
Ocho Tequila Plata,1/1/2020,2020,87,88,88,1/1/2021,2021,89,90,90,2022,81,85,83,87.66666667,88,87
Ocho Tequila Reposado,1/1/2020,2020,86,87,87,1/1/2021,2021,91,85,88,2022,80,89,85,87,87,87
Octavio Reposado Cristalino,1/1/2020,2020,83,62,73,1/1/2021,2021,86,63,75,2022,90,63,77,62.66666667,63,62
Ofrenda Maya Silver,1/1/2020,2020,NA,86,#VALUE!,1/1/2021,2021,#VALUE!,89,#VALUE!,2022,#VALUE!,92,#VALUE!,89,89,89
Ojo de Dios Blanco,1/1/2020,2020,NA,80,#VALUE!,1/1/2021,2021,#VALUE!,81,#VALUE!,2022,#VALUE!,86,#VALUE!,82.33333333,82,82
Olmeca Aejo Extra Aged,1/1/2020,2020,79,84,82,1/1/2021,2021,80,79,80,2022,86,79,83,80.66666667,81,80
Olmeca Altos Aejo,1/1/2020,2020,82,78,80,1/1/2021,2021,81,78,80,2022,86,73,80,76.33333333,76,76
Olmeca Altos Plata,1/1/2020,2020,81,81,81,1/1/2021,2021,85,86,86,2022,87,76,82,81,81,81
Olmeca Altos Reposado,1/1/2020,2020,79,80,80,1/1/2021,2021,80,80,80,2022,84,88,86,82.66666667,83,82
Olmeca Blanco,1/1/2020,2020,57,48,53,1/1/2021,2021,59,46,53,2022,60,45,53,46.33333333,46,46
Olmeca Gold,1/1/2020,2020,48,36,42,1/1/2021,2021,47,34,41,2022,52,35,44,35,35,35
Omega Blanco,1/1/2020,2020,NA,66,#VALUE!,1/1/2021,2021,#VALUE!,68,#VALUE!,2022,#VALUE!,72,#VALUE!,68.66666667,69,68
One With Life Tequila Silver,1/1/2020,2020,79,73,76,1/1/2021,2021,75,68,72,2022,78,75,77,72,72,72
Orendain Anniversario Aejo,1/1/2020,2020,68,NA,#VALUE!,1/1/2021,2021,73,#VALUE!,#VALUE!,2022,64,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!
Orendain Anniversario Extra Aejo,1/1/2020,2020,73,77,75,1/1/2021,2021,73,75,74,2022,71,83,77,78.33333333,78,78
Orendain Celebracion,1/1/2020,2020,NA,NA,#VALUE!,1/1/2021,2021,#VALUE!,#VALUE!,#VALUE!,2022,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!
Orendain Ollitas Blanco,1/1/2020,2020,77,79,78,1/1/2021,2021,81,76,79,2022,84,84,84,79.66666667,80,79
Orendain Ollitas Cristalino Reposado,1/1/2020,2020,71,49,60,1/1/2021,2021,72,48,60,2022,74,46,60,47.66666667,48,47
Orendain Ollitas Reposado,1/1/2020,2020,73,71,72,1/1/2021,2021,71,70,71,2022,71,72,72,71,71,71
Orendain Tequila Blanco,1/1/2020,2020,71,66,69,1/1/2021,2021,72,71,72,2022,69,70,70,69,69,69
Orendain Tequila Extra Reposado,1/1/2020,2020,71,66,69,1/1/2021,2021,72,70,71,2022,76,70,73,68.66666667,69,68
Orgullo Pueblo Viejo Aejo,1/1/2020,2020,85,86,86,1/1/2021,2021,87,92,90,2022,81,85,83,87.66666667,88,87
Orgullo Pueblo Viejo Aejo (US),1/1/2020,2020,83,84,84,1/1/2021,2021,81,84,83,2022,84,88,86,85.33333333,85,85
Orgullo Pueblo Viejo Blanco,1/1/2020,2020,81,81,81,1/1/2021,2021,83,82,83,2022,86,86,86,83,83,83
Orgullo Pueblo Viejo Reposado,1/1/2020,2020,80,79,80,1/1/2021,2021,88,79,84,2022,78,83,81,80.33333333,80,80
Origen Sagrado Blanco Silver,1/1/2020,2020,80,NA,#VALUE!,1/1/2021,2021,81,#VALUE!,#VALUE!,2022,82,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!
Oro Azul Aejo,1/1/2020,2020,84,83,84,1/1/2021,2021,91,84,88,2022,81,89,85,85.33333333,85,85
Oro Azul Blanco,1/1/2020,2020,85,85,85,1/1/2021,2021,88,89,89,2022,90,88,89,87.33333333,87,87
Oro Azul Reposado,1/1/2020,2020,82,86,84,1/1/2021,2021,82,84,83,2022,88,84,86,84.66666667,85,84
Oro Imperial Silver,1/1/2020,2020,89,NA,#VALUE!,1/1/2021,2021,91,#VALUE!,#VALUE!,2022,97,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!
Oro de Jalisco Tequila Silver,1/1/2020,2020,78,82,80,1/1/2021,2021,85,87,86,2022,84,86,85,85,85,85
Oro de Lidia Aejo,1/1/2020,2020,79,78,79,1/1/2021,2021,75,80,78,2022,74,78,76,78.66666667,79,78
Oro de Lidia Extra Aejo,1/1/2020,2020,83,81,82,1/1/2021,2021,88,81,85,2022,83,87,85,83,83,83
Oro de Lidia Reposado,1/1/2020,2020,83,79,81,1/1/2021,2021,83,79,81,2022,89,83,86,80.33333333,80,80
Osada Tequila Reposado,1/1/2020,2020,78,71,75,1/1/2021,2021,74,73,74,2022,73,69,71,71,71,71
Otaca Tequila Plata,1/1/2020,2020,88,68,78,1/1/2021,2021,82,69,76,2022,92,69,81,68.66666667,69,68
PM Spirits Tequila Blanco,1/1/2020,2020,86,86,86,1/1/2021,2021,81,86,84,2022,81,83,82,85,85,85
PM Spirits Tequila Blanco Still Strength,1/1/2020,2020,89,90,90,1/1/2021,2021,92,86,89,2022,96,96,96,90.66666667,91,90
Paco Chicano Aejo Tequila,1/1/2020,2020,67,NA,#VALUE!,1/1/2021,2021,63,#VALUE!,#VALUE!,2022,68,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!
Paco Chicano Blanco Tequila,1/1/2020,2020,60,68,64,1/1/2021,2021,57,69,63,2022,59,65,62,67.33333333,67,67
Padre Azul Aejo Cristalino,1/1/2020,2020,84,NA,#VALUE!,1/1/2021,2021,90,#VALUE!,#VALUE!,2022,79,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!
Padre Azul Tequila Aejo,1/1/2020,2020,80,72,76,1/1/2021,2021,78,69,74,2022,88,71,80,70.66666667,71,70
Padre Azul Tequila Blanco,1/1/2020,2020,76,72,74,1/1/2021,2021,73,72,73,2022,76,71,74,71.66666667,72,71
Padre Azul Tequila Reposado,1/1/2020,2020,78,73,76,1/1/2021,2021,78,70,74,2022,76,78,77,73.66666667,74,73
Padrecito Premium Organic Tequila Blanco,1/1/2020,2020,89,82,86,1/1/2021,2021,96,82,89,2022,89,85,87,83,83,83
Paladar Tequila Blanco,1/1/2020,2020,85,76,81,1/1/2021,2021,93,71,82,2022,93,76,85,74.33333333,74,74
Palapa Tequila Reposado,1/1/2020,2020,75,NA,#VALUE!,1/1/2021,2021,77,#VALUE!,#VALUE!,2022,75,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!
Pancho Datos Tequila Plata,1/1/2020,2020,88,NA,#VALUE!,1/1/2021,2021,90,#VALUE!,#VALUE!,2022,88,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!
Papa Bueno Aejo,1/1/2020,2020,85,88,87,1/1/2021,2021,92,93,93,2022,92,90,91,90.33333333,90,90
Papa Bueno Reposado,1/1/2020,2020,80,86,83,1/1/2021,2021,87,88,88,2022,85,86,86,86.66666667,87,86
Papa Bueno Silver,1/1/2020,2020,78,84,81,1/1/2021,2021,81,87,84,2022,74,88,81,86.33333333,86,86
Paqui Aejo Tequila,1/1/2020,2020,84,81,83,1/1/2021,2021,90,84,87,2022,81,78,80,81,81,81
Par 72 Grand Love Extra Aejo (Red),1/1/2020,2020,73,77,75,1/1/2021,2021,70,78,74,2022,77,77,77,77.33333333,77,77
Par 72 Grand Love Extra Aejo Ceramica,1/1/2020,2020,81,84,83,1/1/2021,2021,86,88,87,2022,86,80,83,84,84,84
Partida Aejo,1/1/2020,2020,81,82,82,1/1/2021,2021,79,79,79,2022,89,82,86,81,81,81
Partida Blanco,1/1/2020,2020,79,78,79,1/1/2021,2021,78,84,81,2022,74,73,74,78.33333333,78,78
Partida Cristalino Aejo,1/1/2020,2020,82,NA,#VALUE!,1/1/2021,2021,83,#VALUE!,#VALUE!,2022,81,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!
Partida Elegante,1/1/2020,2020,85,88,87,1/1/2021,2021,85,90,88,2022,87,92,90,90,90,90
Partida Reposado,1/1/2020,2020,78,79,79,1/1/2021,2021,82,75,79,2022,75,83,79,79,79,79
Partida Roble Fino Tequila Aejo,1/1/2020,2020,84,88,86,1/1/2021,2021,90,87,89,2022,91,82,87,85.66666667,86,85
Partida Roble Fino Tequila Reposado,1/1/2020,2020,89,88,89,1/1/2021,2021,92,87,90,2022,84,91,88,88.66666667,89,88
Partida Roble Fino Tequila Reposado Cristalino,1/1/2020,2020,82,78,80,1/1/2021,2021,83,77,80,2022,78,82,80,79,79,79
Pasion Secreta Aejo,1/1/2020,2020,84,NA,#VALUE!,1/1/2021,2021,91,#VALUE!,#VALUE!,2022,91,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!
Pasote Aejo,1/1/2020,2020,85,87,86,1/1/2021,2021,84,88,86,2022,83,82,83,85.66666667,86,85
